,id,label,modularity_class
1052,hitted,hitted,VBN
1053,banging,banging,VBG
1054,friend,friend,VB
1055,fallen,fallen,VBN
1056,free-running,free-running,VBG
1057,shuts,shuts,VBZ
1058,closes,closes,VBZ
1059,closing,closing,VBG
1060,shutting,shutting,VBG
1061,closed,closed,VBD
1062,closeing,closeing,VBG
1063,secures,secures,VBZ
1064,locks,locks,VBZ
1065,checking,checking,VBG
1066,shut,shut,VBD
1067,splitting,splitting,VBG
1068,clone,clone,VB
1069,lays,lays,VBZ
1070,mourning,mourning,VBG
1071,weeping,weeping,VBG
1072,cries,cries,VBZ
1073,sobbing,sobbing,VBG
1074,cried,cried,VBD
1075,grieving,grieving,VBG
1076,wept,wept,VBD
1077,carring,carring,VBG
1078,bottom,bottom,VB
1079,cuttig,cuttig,VBN
1080,gnawing,gnawing,VBG
1081,hug,hug,VBP
1082,embracing,embracing,VBG
1083,hugged,hugged,VBD
1084,embraced,embraced,VBD
1085,digs,digs,VBZ
1086,burrowing,burrowing,VBG
1087,digging,digging,VBG
1088,dug,dug,VBD
1089,dipping,dipping,VBG
1090,sandwich,sandwich,VB
1091,scrapping,scrapping,VBG
1092,perpair,perpair,VB
1093,wades,wades,VBZ
1094,plating,plating,VBG
1095,shelving,shelving,VBG
1096,inserts,inserts,VBZ
1097,inspecting,inspecting,VBG
1098,messes,messes,VBZ
1099,replaces,replaces,VBZ
1100,returns,returns,VBZ
1101,replaced,replaced,VBN
1102,fitting,fitting,VBG
1103,repairing,repairing,VBG
1104,Repairing,Repairing,VBG
1105,work,work,VBP
1106,inserting,inserting,VBG
1107,replacing,replacing,VBG
1108,reparing,reparing,VBG
1109,Keeping,Keeping,VBG
1110,entertain,entertain,VBP
1111,skinned,skinned,VBN
1112,cooks,cooks,VBZ
1113,dumping,dumping,VBG
1114,empties,empties,VBZ
1115,melted,melted,VBN
1116,emitting,emitting,VBG
1117,smoke,smoke,VBD
1118,smoking,smoking,VBG
1119,emanating,emanating,VBG
1120,carved,carved,VBN
1121,done,done,VBN
1122,smokes,smokes,VBZ
1123,burning,burning,VBG
1124,Smoking,Smoking,VBG
1125,drifts,drifts,VBZ
1126,dance,dance,VB
1127,ends,ends,VBZ
1128,Dancing,Dancing,VBG
1129,stuffs,stuffs,VBZ
1130,place,place,VBP
1131,squeeze,squeeze,VB
1132,prepared,prepared,VBN
1133,reminds,reminds,VBZ
1134,gave,gave,VBD
1135,didnt,didnt,VBP
1136,Something,Something,VBG
1137,stuffed,stuffed,VBN
1138,barks,barks,VBZ
1139,barking,barking,VBG
1140,barked,barked,VBD
1141,calling,calling,VBG
1142,yapping,yapping,VBG
1143,happening,happening,VBG
1144,dress,dress,VBD
1145,celebrated,celebrated,VBD
1146,stroked,stroked,VBN
1147,tickling,tickling,VBG
1148,pokes,pokes,VBZ
1149,stroking,stroking,VBG
1150,tickled,tickled,VBN
1151,rubbed,rubbed,VBN
1152,budging,budging,VBG
1153,explaining,explaining,VBG
1154,stove,stove,VB
1155,golfing,golfing,VBG
1156,marinade,marinade,VBN
1157,drifting,drifting,VBG
1158,skidded,skidded,VBD
1159,rounding,rounding,VBG
1160,raced,raced,VBN
1161,rotating,rotating,VBG
1162,twirling,twirling,VBG
1163,skidding,skidding,VBG
1164,moveing,moveing,VBG
1165,add,add,VB
1166,prepairing,prepairing,VBG
1167,rope,rope,VBP
1168,slced,slced,VBD
1169,beeting,beeting,VBG
1170,severing,severing,VBG
1171,reads,reads,VBZ
1172,reading,reading,VBG
1173,viewing,viewing,VBG
1174,read,read,VBD
1175,gather,gather,VB
1176,onreading,onreading,VBG
1177,head,head,VBP
1178,Trying,Trying,VBG
1179,tame,tame,VB
1180,competes,competes,VBZ
1181,listening,listening,VBG
1182,swirled,swirled,VBD
1183,floated,floated,VBN
1184,Slideing,Slideing,VBG
1185,Freaking,Freaking,VBG
1186,circles,circles,VBZ
1187,reach,reach,VB
1188,beatboxing,beatboxing,VBG
1189,hurdling,hurdling,VBG
1190,lunching,lunching,VBG
1191,proforming,proforming,VBG
1192,s,s,VBP
1193,scratching,scratching,VBG
1194,scratched,scratched,VBD
1195,Scratching,Scratching,VBG
1196,display,display,VBP
1197,demonstrated,demonstrated,VBD
1198,applauded,applauded,VBN
1199,prancing,prancing,VBG
1200,waves,waves,VBZ
1201,follows,follows,VBZ
1202,Participating,Participating,VBG
1203,maneuvering,maneuvering,VBG
1204,juggling,juggling,VBG
1205,keep,keep,VB
1206,thinking,thinking,VBG
1207,wondering,wondering,VBG
1208,perplexed,perplexed,VBN
1209,post,post,VBD
1210,kalyan,kalyan,VB
1211,appreciate,appreciate,VB
1212,cry,cry,VB
1213,ting,ting,VBG
1214,rub,rub,VB
1215,dinning,dinning,VBG
1216,dips,dips,VBZ
1217,killed,killed,VBN
1218,skinning,skinning,VBG
1219,shed,shed,VBD
1220,gutted,gutted,VBD
1221,cutes,cutes,VBZ
1222,skins,skins,VBZ
1223,buchering,buchering,VBG
1224,killing,killing,VBG
1225,serve,serve,VB
1226,dropped,dropped,VBD
1227,scoring,scoring,VBG
1228,uniformed,uniformed,VBD
1229,scored,scored,VBD
1230,score,score,VB
1231,turn,turn,VBP
1232,cheering,cheering,VBG
1233,haveï,haveï,VBP
1234,dissolving,dissolving,VBG
1235,chicken,chicken,VBN
1236,changing,changing,VBG
1237,cast,cast,VBD
1238,multicolored,multicolored,VBN
1239,choreographed,choreographed,VBN
1240,pinches,pinches,VBZ
1241,slits,slits,VBZ
1242,opened,opened,VBD
1243,peals,peals,VBZ
1244,Lear,Lear,VB
1245,explaniing,explaniing,VBG
1246,Peeling,Peeling,VBG
1247,open/peel,open/peel,VB
1248,dirt,dirt,VBP
1249,approaches,approaches,VBZ
1250,urinated,urinated,VBD
1251,pee,pee,VB
1252,pissed,pissed,VBN
1253,smashes,smashes,VBZ
1254,demolishes,demolishes,VBZ
1255,crushes,crushes,VBZ
1256,broking,broking,VBG
1257,broken,broken,VBN
1258,striking,striking,VBG
1259,exercise,exercise,VBP
1260,jog,jog,VBP
1261,stamping,stamping,VBG
1262,drove,drove,VBP
1263,travelling,travelling,VBG
1264,viewed,viewed,VBN
1265,curling,curling,VBG
1266,lifing,lifing,VBG
1267,darkens,darkens,VBZ
1268,brushed,brushed,VBD
1269,darkening,darkening,VBG
1270,designing,designing,VBG
1271,crossed,crossed,VBD
1272,crossing,crossing,VBG
1273,thrilling,thrilling,VBG
1274,boarding,boarding,VBG
1275,wakeboarding,wakeboarding,VBG
1276,waterskiing,waterskiing,VBG
1277,escaping,escaping,VBG
1278,slide,slide,VB
1279,wagging,wagging,VBG
1280,stomping,stomping,VBG
1281,wags,wags,VBZ
1282,towards,towards,VBP
1283,wagged,wagged,VBD
1284,rhere,rhere,VB
1285,scooting,scooting,VBG
1286,taunting,taunting,VBG
1287,scared,scared,VBN
1288,whimpering,whimpering,VBG
1289,plaing,plaing,VBG
1290,sang,sang,VBD
1291,amusing,amusing,VBG
1292,atacking,atacking,VBG
1293,gaming,gaming,VBG
1294,whisking,whisking,VBG
1295,whisks,whisks,VBZ
1296,explain,explain,VB
1297,PREPARING,PREPARING,VBG
1298,Mixing,Mixing,VBG
1299,beated,beated,VBN
1300,says,says,VBZ
1301,barging,barging,VBG
1302,panting,panting,VBG
1303,remember,remember,VB
1304,grabbing,grabbing,VBG
1305,reaches,reaches,VBZ
1306,hacks,hacks,VBZ
1307,use,use,VB
1308,cuuting,cuuting,VBG
1309,whacking,whacking,VBG
1310,blows,blows,VBZ
1311,blown,blown,VBN
1312,exploding,exploding,VBG
1313,explodes,explodes,VBZ
1314,blasting,blasting,VBG
1315,emanates,emanates,VBZ
1316,exploded,exploded,VBD
1317,blew,blew,VBD
1318,blow,blow,VB
1319,damaged,damaged,VBN
1320,shuting,shuting,VBG
1321,blasted,blasted,VBN
1322,bursting,bursting,VBG
1323,burst,burst,VBZ
1324,explose,explose,VB
1325,advancing,advancing,VBG
1326,charged,charged,VBN
1327,bicycling,bicycling,VBG
1328,ridding,ridding,VBG
1329,written,written,VBN
1330,pedaling,pedaling,VBG
1331,flour,flour,VBP
1332,sautes,sautes,VBZ
1333,beef,beef,VBP
1334,browning,browning,VBG
1335,potato,potato,VB
1336,CUTTING,CUTTING,VBG
1337,started,started,VBN
1338,till,till,VBZ
1339,lighting,lighting,VBG
1340,fire,fire,VB
1341,bursts,bursts,VBZ
1342,burned,burned,VBN
1343,burns,burns,VBZ
1344,egniting,egniting,VBG
1345,creates,creates,VBZ
1346,creating,creating,VBG
1347,Preparing,Preparing,VBG
1348,stepping,stepping,VBG
1349,stairing,stairing,VBG
1350,step,step,VBN
1351,woke,woke,VB
1352,mounted,mounted,VBN
1353,humping,humping,VBG
1354,laughing,laughing,VBG
1355,hops,hops,VBZ
1356,chili,chili,VB
1357,pickup,pickup,VBZ
1358,stealing,stealing,VBG
1359,escape,escape,VB
1360,spun,spun,VBN
1361,unwraps,unwraps,VBZ
1362,unwrapping,unwrapping,VBG
1363,opent,opent,VBD
1364,useing,useing,VBG
1365,Use,Use,VB
1366,spoke,spoke,VBD
1367,interviews,interviews,VBZ
1368,perforning,perforning,VBG
1369,interviewing,interviewing,VBG
1370,Entertaining,Entertaining,VBG
1371,brushes,brushes,VBZ
1372,dusting,dusting,VBG
1373,brushing,brushing,VBG
1374,patting,patting,VBG
1375,knocking,knocking,VBG
1376,tapping,tapping,VBG
1377,showed,showed,VBD
1378,exhibited,exhibited,VBD
1379,clearing,clearing,VBG
1380,examine,examine,VBZ
1381,extracting,extracting,VBG
1382,harvesting,harvesting,VBG
1383,seeding,seeding,VBG
1384,sail,sail,VBP
1385,parasailing,parasailing,VBG
1386,windsurfing,windsurfing,VBG
1387,leaned,leaned,VBD
1388,sailed,sailed,VBN
1389,yatching,yatching,VBG
1390,manuvering,manuvering,VBG
1391,toting,toting,VBG
1392,straddling,straddling,VBG
1393,stuck,stuck,VBN
1394,rescues,rescues,VBZ
1395,watched,watched,VBD
1396,palying,palying,VBG
1397,revathi,revathi,VB
1398,DANCING,DANCING,VBN
1399,'m,'m,VBP
1400,shivering,shivering,VBG
1401,creeping,creeping,VBG
1402,complaining,complaining,VBG
1403,Crooked,Crooked,VBN
1404,grown,grown,VBN
1405,acts,acts,VBZ
1406,kneels,kneels,VBZ
1407,knelt,knelt,VBD
1408,talk,talk,VBP
1409,talkin,talkin,VBP
1410,coacihing,coacihing,VBG
1411,discussing,discussing,VBG
1412,reclined,reclined,VBN
1413,readymade,readymade,VBP
1414,somthing,somthing,VBG
1415,soup,soup,VBP
1416,fastened,fastened,VBN
1417,unpack,unpack,VB
1418,sealed,sealed,VBN
1419,descaling,descaling,VBG
1420,scrapes,scrapes,VBZ
1421,scaled,scaled,VBN
1422,de-scaled,de-scaled,VBD
1423,remoing,remoing,VBG
1424,descale,descale,VB
1425,removie,removie,VB
1426,descaled,descaled,VBN
1427,de-scaling,de-scaling,VBG
1428,scales,scales,VBZ
1429,wrestling,wrestling,VBG
1430,tugging,tugging,VBG
1431,Shooting,Shooting,VBG
1432,likes,likes,VBZ
1433,dribbling,dribbling,VBG
1434,dribbles,dribbles,VBZ
1435,bouncing,bouncing,VBG
1436,dribble,dribble,VB
1437,bounces,bounces,VBZ
1438,taping,taping,VBG
1439,dibbling,dibbling,VBG
1440,Cuting,Cuting,VBG
1441,save,save,VB
1442,sprinting,sprinting,VBG
1443,photographs,photographs,VBZ
1444,posing,posing,VBG
1445,photographing,photographing,VBG
1446,photographed,photographed,VBN
1447,capturing,capturing,VBG
1448,outstretched,outstretched,VBN
1449,wade,wade,VBP
1450,watchint,watchint,VBD
1451,views,views,VBZ
1452,wading,wading,VBG
1453,sea,sea,VB
1454,admired,admired,VBD
1455,attract,attract,VB
1456,venileve,venileve,VBP
1457,kajol,kajol,VB
1458,ringing,ringing,VBG
1459,snaps,snaps,VBZ
1460,magic,magic,VB
1461,braking,braking,VBG
1462,diced,diced,VBN
1463,pitting,pitting,VBG
1464,warrped,warrped,VBD
1465,mincing,mincing,VBG
1466,side,side,VB
1467,shoulder,shoulder,VB
1468,shrugs,shrugs,VBZ
1469,shrugging,shrugging,VBG
1470,sways,sways,VB
1471,rocks,rocks,VBZ
1472,Folding,Folding,VBG
1473,serving,serving,VBG
1474,serves,serves,VBZ
1475,served,served,VBD
1476,addressing,addressing,VBG
1477,speech,speech,VBN
1478,delivering,delivering,VBG
1479,quarters,quarters,VBZ
1480,guitars,guitars,VBZ
1481,seducing,seducing,VBG
1482,sourving,sourving,VBG
1483,fedding,fedding,VBG
1484,shopping,shopping,VBG
1485,browsing,browsing,VBG
1486,shoping,shoping,VBG
1487,cake,cake,VBP
1488,required,required,VBN
1489,drizzling,drizzling,VBG
1490,Demonstrating,Demonstrating,VBG
1491,bake,bake,VB
1492,strums,strums,VBZ
1493,blocks,blocks,VBZ
1494,prevents,prevents,VBZ
1495,blocking,blocking,VBG
1496,blocked,blocked,VBD
1497,prevented,prevented,VBN
1498,sleep,sleep,VB
1499,bed,bed,VB
1500,cozy,cozy,VBN
1501,copping,copping,VBG
1502,bounced,bounced,VBD
1503,oscillating,oscillating,VBG
1504,fearturing,fearturing,VBG
1505,pause,pause,VBP
1506,pressed,pressed,VBN
1507,god,god,VB
1508,caged,caged,VBN
1509,attack,attack,VB
1510,attacked,attacked,VBD
1511,atacks,atacks,VBZ
1512,attaching,attaching,VBG
1513,capture,capture,VB
1514,parachutes,parachutes,VBZ
1515,parachuting,parachuting,VBG
1516,numbing,numbing,VBG
1517,feliz,feliz,VBP
1518,inspiras,inspiras,VBP
1519,eres,eres,VBZ
1520,waging,waging,VBG
1521,howing,howing,VBG
1522,tilting,tilting,VBG
1523,cucomber,cucomber,VB
1524,quartering,quartering,VBG
1525,herbs,herbs,VBP
1526,Moving,Moving,VBG
1527,squealing,squealing,VBG
1528,waited,waited,VBN
1529,born,born,VBN
1530,bark,bark,VBD
1531,Caged,Caged,VBN
1532,barring,barring,VBG
1533,woffing,woffing,VBG
1534,Barking,Barking,VBG
1535,Welcome,Welcome,VB
1536,vacuuming,vacuuming,VBG
1537,sweep,sweep,VB
1538,ambushing,ambushing,VBG
1539,coated,coated,VBN
1540,battered,battered,VBN
1541,landed,landed,VBN
1542,lands,lands,VBZ
1543,simulated,simulated,VBN
1544,Landing,Landing,VBG
1545,land,land,VB
1546,liekd,liekd,VBP
1547,survived,survived,VBD
1548,taxied,taxied,VBD
1549,wheel,wheel,VB
1550,reducing,reducing,VBG
1551,dives,dives,VBZ
1552,cathes,cathes,VB
1553,fishing,fishing,VBG
1554,Catching,Catching,VBG
1555,walikng,walikng,VBN
1556,fish,fish,VBP
1557,passes,passes,VBZ
1558,'Traveling,'Traveling,VBG
1559,insprired,insprired,VBD
1560,laughs,laughs,VBZ
1561,laughting,laughting,VBG
1562,topples,topples,VBZ
1563,laughed,laughed,VBD
1564,smiling,smiling,VBG
1565,drizzled,drizzled,VBD
1566,flower,flower,VBP
1567,sit,sit,VBD
1568,backs,backs,VBZ
1569,swatting,swatting,VBG
1570,swats,swats,VBZ
1571,pawed,pawed,VBD
1572,pawing,pawing,VBG
1573,tease,tease,VBP
1574,swiped,swiped,VBD
1575,tasting,tasting,VBG
1576,expressing,expressing,VBG
1577,leave,leave,VB
1578,Remember,Remember,VB
1579,evaporates,evaporates,VBZ
1580,sauce,sauce,VB
1581,listened,listened,VBN
1582,animal,animal,VB
1583,listens,listens,VBZ
1584,examined,examined,VBN
1585,inspects,inspects,VBZ
1586,comparing,comparing,VBG
1587,smells,smells,VBZ
1588,smelled,smelled,VBD
1589,cheeking,cheeking,VBG
1590,cheaking,cheaking,VBG
1591,Sharing,Sharing,VBG
1592,saw,saw,VBD
1593,compares,compares,VBZ
1594,loses,loses,VBZ
1595,wrecking,wrecking,VBG
1596,slipped,slipped,VBD
1597,whoï,whoï,VBP
1598,understand,understand,VB
1599,olaying,olaying,VBG
1600,differentiating,differentiating,VBG
1601,raw,raw,VB
1602,spin,spin,VB
1603,revolving,revolving,VBG
1604,revolve,revolve,VB
1605,giggling,giggling,VBG
1606,lauching,lauching,VBG
1607,giggled,giggled,VBD
1608,explores,explores,VBZ
1609,amused,amused,VBN
1610,reacts,reacts,VBZ
1611,stop,stop,VB
1612,loads,loads,VBZ
1613,loading,loading,VBG
1614,observing,observing,VBG
1615,fascinated,fascinated,VBN
1616,focus,focus,VB
1617,passed,passed,VBD
1618,dribled,dribled,VBD
1619,dribbled,dribbled,VBD
1620,ambled,ambled,VBD
1621,muddy,muddy,VBP
1622,punches,punches,VBZ
1623,pounded,pounded,VBD
1624,swims,swims,VBZ
1625,swiming,swiming,VBG
1626,spicing,spicing,VBG
1627,flavouring,flavouring,VBG
1628,esting,esting,VBG
1629,feeling,feeling,VBG
1630,typing,typing,VBG
1631,Doing,Doing,VBG
1632,bit,bit,VBD
1633,disgusted,disgusted,VBN
1634,wrinkled,wrinkled,VBD
1635,worked,worked,VBD
1636,bowling,bowling,VBG
1637,knock,knock,VB
1638,bowled,bowled,VBD
1639,swung,swung,VBD
1640,digested,digested,VBN
1641,cute.Kitten,cute.Kitten,VB
1642,ice,ice,VB
1643,dall,dall,VB
1644,nuzzling,nuzzling,VBG
1645,moosing,moosing,VBG
1646,ladles,ladles,VBZ
1647,pancake,pancake,VBP
1648,spooning,spooning,VBG
1649,ladled,ladled,VBD
1650,ladling,ladling,VBG
1651,ladeling,ladeling,VBG
1652,spooned,spooned,VBN
1653,MAKING,MAKING,VBG
1654,causes,causes,VBZ
1655,sway,sway,VB
1656,swaying,swaying,VBG
1657,bending,bending,VBG
1658,Weaving,Weaving,VBG
1659,storm,storm,VB
1660,stacked,stacked,VBN
1661,punching,punching,VBG
1662,chair,chair,VB
1663,flaming,flaming,VBG
1664,Travelling,Travelling,VBG
1665,stomach,stomach,VBP
1666,visits,visits,VBZ
1667,Draw,Draw,VB
1668,demonstrate,demonstrate,VB
1669,block,block,VB
1670,stadium,stadium,VBD
1671,bereaved,bereaved,VBN
1672,press,press,VB
1673,reporting,reporting,VBG
1674,updating,updating,VBG
1675,drive,drive,VB
1676,tires,tires,VBZ
1677,carry,carry,VBP
1678,lay,lay,VBD
1679,gardening,gardening,VBG
1680,cauthing,cauthing,VBG
1681,caughting,caughting,VBG
1682,leaving,leaving,VBG
1683,drop,drop,VB
1684,hunting,hunting,VBG
1685,bringing,bringing,VBG
1686,SEARCHING,SEARCHING,VBG
1687,pull,pull,VB
1688,wight,wight,VBD
1689,tussle,tussle,VBP
1690,Fighting,Fighting,VBG
1691,designed,designed,VBN
1692,simulate,simulate,VB
1693,fixed,fixed,VBN
1694,signaling,signaling,VBG
1695,weird,weird,VB
1696,yells,yells,VBZ
1697,stating,stating,VBG
1698,smearing,smearing,VBG
1699,roasted,roasted,VBN
1700,salting,salting,VBG
1701,strolling,strolling,VBG
1702,chat,chat,VBP
1703,asks,asks,VBZ
1704,stroll,stroll,VBP
1705,sand,sand,VB
1706,crash,crash,VBZ
1707,axidented,axidented,VBN
1708,breaded,breaded,VBN
1709,stab,stab,VB
1710,assaults,assaults,VBZ
1711,stabbing,stabbing,VBG
1712,pulled,pulled,VBD
1713,stabs,stabs,VB
1714,felldown,felldown,VBN
1715,Riding,Riding,VBG
1716,falled,falled,VBD
1717,speeding,speeding,VBG
1718,entertaining,entertaining,VBG
1719,laugh,laugh,VBP
1720,Animated,Animated,VBN
1721,oils,oils,VBZ
1722,drizzles,drizzles,VBZ
1723,cover,cover,VB
1724,oiling,oiling,VBG
1725,bounce,bounce,VB
1726,vending,vending,VBG
1727,dacing,dacing,VBG
1728,PARTNERS,PARTNERS,VBD
1729,Warm,Warm,VBD
1730,Speaking,Speaking,VBG
1731,teach,teach,VB
1732,emerges,emerges,VBZ
1733,dragged,dragged,VBN
1734,grabbed,grabbed,VBD
1735,believe,believe,VBP
1736,not.amazing,not.amazing,VBG
1737,brought,brought,VBD
1738,omelet,omelet,VB
1739,Scrambled,Scrambled,VBN
1740,beaten,beaten,VBN
1741,hopping,hopping,VBG
1742,entertained,entertained,VBN
1743,chilling,chilling,VBG
1744,skipping,skipping,VBG
1745,hugs,hugs,VBZ
1746,shielding,shielding,VBG
1747,raise,raise,VBP
1748,hidig,hidig,VBN
1749,skate,skate,VB
1750,fleeing,fleeing,VBG
1751,hide,hide,VB
1752,jogged,jogged,VBD
1753,jocking,jocking,VBG
1754,jagging,jagging,VBG
1755,portraying,portraying,VBG
1756,marinating,marinating,VBG
1757,marinading,marinading,VBG
1758,meat,meat,VB
1759,PACKING,PACKING,VBG
1760,interacting,interacting,VBG
1761,Enjoying,Enjoying,VBG
1762,dancin,dancin,VBP
1763,posed,posed,VBN
1764,surround,surround,VBD
1765,resembling,resembling,VBG
1766,smooching,smooching,VBG
1767,wrapped,wrapped,VBD
1768,screamed,screamed,VBD
1769,carying,carying,VBG
1770,licks,licks,VBZ
1771,animals.They,animals.They,VBZ
1772,'re,'re,VBP
1773,king,king,VBG
1774,i,i,VBP
1775,felt,felt,VBD
1776,SHOWING,SHOWING,VBG
1777,selecting,selecting,VBG
1778,licked,licked,VBD
1779,touches,touches,VBZ
1780,clamping,clamping,VBG
1781,break,break,VB
1782,clamped,clamped,VBD
1783,shappens,shappens,VBZ
1784,sharpening,sharpening,VBG
1785,balancing,balancing,VBG
1786,fixes,fixes,VBZ
1787,clamps,clamps,VBZ
1788,tightening,tightening,VBG
1789,fastens,fastens,VBZ
1790,loaded,loaded,VBN
1791,laden,laden,VBP
1792,bring,bring,VBG
1793,throught,throught,VBD
1794,clipping,clipping,VBG
1795,padded,padded,VBN
1796,boxed,boxed,VBD
1797,Strugling,Strugling,VBG
1798,practiced,practiced,VBD
1799,jabbing,jabbing,VBG
1800,kick-boxes,kick-boxes,VBZ
1801,revolves,revolves,VBZ
1802,touch,touch,VB
1803,exiting,exiting,VBG
1804,slumps,slumps,VBZ
1805,dying,dying,VBG
1806,[,[,VB
1807,shaped,shaped,VBN
1808,pacing,pacing,VBG
1809,seen,seen,VBN
1810,powdering,powdering,VBG
1811,bronzing,bronzing,VBG
1812,puffing,puffing,VBG
1813,light,light,VBD
1814,mainten,mainten,VBD
1815,makeuping,makeuping,VBG
1816,slithering,slithering,VBG
1817,slithered,slithered,VBD
1818,scrawling,scrawling,VBG
1819,motivating,motivating,VBG
1820,negotiate,negotiate,VB
1821,snatched,snatched,VBN
1822,stays,stays,VBZ
1823,bags,bags,VBZ
1824,entered,entered,VBN
1825,enter,enter,VB
1826,wakening,wakening,VBG
1827,pats,pats,VBZ
1828,wake,wake,VB
1829,heroine,heroine,VB
1830,accosts,accosts,VBZ
1831,ssleeping,ssleeping,VBG
1832,toasted,toasted,VBN
1833,soutaying,soutaying,VBG
1834,sautÃ©ing,sautÃ©ing,VBG
1835,competing,competing,VBG
1836,wins,wins,VBZ
1837,swim,swim,VBP
1838,defeating,defeating,VBG
1839,swmming,swmming,VBG
1840,steering,steering,VBG
1841,steered,steered,VBD
1842,Doggy,Doggy,VB
1843,prey,prey,VBP
1844,wanted,wanted,VBD
1845,hunt,hunt,VB
1846,caching,caching,VBG
1847,saving,saving,VBG
1848,chaseing,chaseing,VBG
1849,fetches,fetches,VBZ
1850,canned,canned,VBN
1851,found,found,VB
1852,retrieves,retrieves,VBZ
1853,works,works,VBZ
1854,america,america,VBP
1855,scrambling,scrambling,VBG
1856,sleepy,sleepy,VBN
1857,beach,beach,VBP
1858,overhead,overhead,VBP
1859,flys,flys,VBD
1860,flieing,flieing,VBG
1861,cheer,cheer,VBP
1862,WATCHING,WATCHING,VBP
1863,BY,BY,VBP
1864,roping,roping,VBG
1865,balanced,balanced,VBN
1866,balance,balance,VB
1867,tighrope,tighrope,VBP
1868,sawing,sawing,VBG
1869,laps,laps,VBZ
1870,lapping,lapping,VBG
1871,lapped,lapped,VBD
1872,dry,dry,VB
1873,POURING,POURING,VBG
1874,drenking,drenking,VBG
1875,choppoing,choppoing,VBG
1876,danging,danging,VBG
1877,stretching,stretching,VBG
1878,twisting,twisting,VBG
1879,decrease,decrease,VB
1880,steps,steps,VBZ
1881,stepped,stepped,VBD
1882,dressing,dressing,VBG
1883,leaning,leaning,VBG
1884,exits,exits,VBZ
1885,Were,Were,VBP
1886,COMING,COMING,VBG
1887,suprising,suprising,VBG
1888,celebrate,celebrate,VBP
1889,celebrating,celebrating,VBG
1890,marrying,marrying,VBG
1891,married,married,VBN
1892,wedding,wedding,VBG
1893,snipes,snipes,VBZ
1894,target,target,VBN
1895,horse,horse,VB
1896,signing,signing,VBG
1897,cruising,cruising,VBG
1898,traversing,traversing,VBG
1899,skimmed,skimmed,VBD
1900,skimming,skimming,VBG
1901,aal,aal,VBZ
1902,cocked,cocked,VBD
1903,flued,flued,VBN
1904,squeezes,squeezes,VBZ
1905,moisturizes,moisturizes,VBZ
1906,straightens,straightens,VBZ
1907,brush,brush,VB
1908,dreassing,dreassing,VBG
1909,care,care,VB
1910,combing,combing,VBG
1911,combs,combs,VBZ
1912,tending,tending,VBG
1913,harvested,harvested,VBN
1914,gathering,gathering,VBG
1915,workinga,workinga,VBP
1916,gallop,gallop,VBP
1917,saddle,saddle,VB
1918,julienning,julienning,VBG
1919,trotting,trotting,VBG
1920,enclosed,enclosed,VBN
1921,worrying,worrying,VBG
1922,flowing,flowing,VBG
1923,nodding,nodding,VBG
1924,presented,presented,VBN
1925,grading,grading,VBG
1926,shreds,shreds,VBZ
1927,breads,breads,VBZ
1928,breading,breading,VBG
1929,dredges,dredges,VBZ
1930,flouring,flouring,VBG
1931,Dusting,Dusting,VBG
1932,legged,legged,VBN
1933,recycling,recycling,VBG
1934,walkign,walkign,VBN
1935,hunted,hunted,VBD
1936,slowing,slowing,VBG
1937,Techniques,Techniques,VBZ
1938,pretends,pretends,VBZ
1939,chop,chop,VB
1940,herselt,herselt,VB
1941,scootched,scootched,VBD
1942,shimmied,shimmied,VBN
1943,scratches,scratches,VBZ
1944,gliding,gliding,VBG
1945,kying,kying,VBG
1946,launched,launched,VBN
1947,destroying,destroying,VBG
1948,destroys,destroys,VBZ
1949,sinking,sinking,VBG
1950,sniffed,sniffed,VBD
1951,foraged,foraged,VBN
1952,searches,searches,VBZ
1953,»,»,VBP
1954,rediscovered,rediscovered,VBN
1955,foraging,foraging,VBG
1956,panicking,panicking,VBG
1957,rushing,rushing,VBG
1958,sneezing,sneezing,VBG
1959,scares,scares,VBZ
1960,scaring,scaring,VBG
1961,startles,startles,VBZ
1962,severs,severs,VBZ
1963,suitcases,suitcases,VBZ
1964,arriving,arriving,VBG
1965,reception,reception,VB
1966,roll,roll,VBP
1967,pack,pack,VB
1968,check,check,VB
1969,crouching,crouching,VBG
1970,theatres.ï,theatres.ï,VBZ
1971,rebounds,rebounds,VBZ
1972,fro,fro,VB
1973,figures,figures,VBZ
1974,slammed,slammed,VBN
1975,punched,punched,VBN
1976,pinned,pinned,VBD
1977,knockout,knockout,VBN
1978,fill,fill,VB
1979,repeats,repeats,VBZ
1980,splashed,splashed,VBN
1981,stacks,stacks,VBZ
1982,mak,mak,VB
1983,braked,braked,VBD
1984,know,know,VBP
1985,scanning,scanning,VBG
1986,navigating,navigating,VBG
1987,created,created,VBD
1988,creat,creat,VB
1989,makeing,makeing,VBG
1990,learn,learn,VB
1991,galloped,galloped,VBD
1992,avoiding,avoiding,VBG
1993,halving,halving,VBG
1994,finishing,finishing,VBG
1995,drawn,drawn,VBN
1996,paint,paint,VBP
1997,draw,draw,VBZ
1998,relax,relax,VB
1999,select,select,VB
2000,squirming,squirming,VBG
2001,struggles,struggles,VBZ
2002,shying,shying,VBG
2003,chope,chope,VB
2004,leans,leans,VBZ
2005,tends,tends,VBZ
2006,Keep,Keep,VB
2007,mans,mans,VBZ
2008,park,park,VB
